miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-539	hg38:chr14:101047329-101047350:+	3	2.456097	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047351:+	8	6.549593	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047352:+	10	8.186991	N	mature,MIMAT0003163
hsa-mir-542	hg38:chrX:134541363-134541386:-	53	43.391052	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541384:-	1	0.818699	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541386:-	110	90.056900	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541387:-	23	18.830079	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541386:-	40	32.747963	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541387:-	23	18.830079	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541386:-	32	26.198371	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541387:-	43	35.204061	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541400-134541423:-	1	0.818699	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541402-134541423:-	1	0.818699	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541403-134541423:-	1	0.818699	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541423-134541443:-	2	1.637398	N	precursor
hsa-mir-543	hg38:chr14:101031998-101032019:+	2	1.637398	N	unannotated
hsa-mir-543	hg38:chr14:101032033-101032055:+	1	0.818699	N	mature,MIMAT0004954
hsa-mir-544a	hg38:chr14:101048712-101048733:+	1	0.818699	N	mature,MIMAT0003164
hsa-mir-548b	hg38:chr6:119069063-119069084:-	2	1.637398	N	mature,MIMAT0003254
hsa-mir-548k	hg38:chr11:70283986-70284008:+	3	2.456097	N	mature,MIMAT0005882
hsa-mir-548l	hg38:chr11:94466545-94466567:-	1	0.818699	N	mature,MIMAT0005889
hsa-mir-548v	hg38:chr8:17681588-17681610:-	2	1.637398	N	mature,MIMAT0015020
hsa-mir-549a	hg38:chr15:80842024-80842047:-	1	0.818699	N	unannotated
hsa-mir-550a-1	hg38:chr7:30289815-30289837:+	1	0.818699	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733002-32733023:+	1	0.818699	N	mature,MIMAT0004800
hsa-mir-550a-3	hg38:chr7:29680748-29680770:-	2	1.637398	N	mature,MIMAT0003257
hsa-mir-551b	hg38:chr3:168551914-168551935:+	1	0.818699	N	mature,MIMAT0003233
hsa-mir-556	hg38:chr1:162342600-162342621:+	1	0.818699	N	mature,MIMAT0004793
hsa-mir-5586	hg38:chr14:59646999-59647021:-	1	0.818699	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647021:-	1	0.818699	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647022:-	8	6.549593	N	mature,MIMAT0022287
hsa-mir-5683	hg38:chr6:6169343-6169363:+	3	2.456097	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169365:+	2	1.637398	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169366:+	5	4.093495	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169367:+	2	1.637398	N	mature,MIMAT0022472
hsa-mir-5684	hg38:chr19:12787129-12787152:+	1	0.818699	N	mature,MIMAT0022473
hsa-mir-5692a-1	hg38:chr7:97963667-97963688:+	2	1.637398	N	mature,MIMAT0022484
hsa-mir-5698	hg38:chr1:154104562-154104584:-	6	4.912195	N	mature,MIMAT0022491
hsa-mir-5699	hg38:chr10:641699-641719:-	1	0.818699	N	mature,MIMAT0022492
hsa-mir-570	hg38:chr3:195699460-195699482:+	1	0.818699	N	mature,MIMAT0003235
hsa-mir-574	hg38:chr4:38868092-38868111:+	1	0.818699	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868112:+	2	1.637398	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868113:+	17	13.917884	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868114:+	52	42.572353	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868115:+	1	0.818699	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868093-38868114:+	1	0.818699	N	mature,MIMAT0003239
hsa-mir-576	hg38:chr4:109488713-109488734:+	3	2.456097	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488735:+	9	7.368292	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488736:+	22	18.011380	N	mature,MIMAT0003241
hsa-mir-577	hg38:chr4:114656773-114656795:+	3	2.456097	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656795:+	6	4.912195	N	mature,MIMAT0003242
hsa-mir-578	hg38:chr4:165386302-165386323:+	1	0.818699	N	mature,MIMAT0003243
hsa-mir-580	hg38:chr5:36147907-36147929:-	2	1.637398	N	mature,MIMAT0003245
hsa-mir-582	hg38:chr5:59703628-59703652:-	1	0.818699	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703651:-	4	3.274796	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703652:-	55	45.028450	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703651:-	1	0.818699	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703652:-	52	42.572353	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703652:-	39	31.929264	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703653:-	1	0.818699	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703652:-	2	1.637398	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703653:-	1	0.818699	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703652:-	3	2.456097	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703666-59703688:-	2	1.637398	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703689:-	5	4.093495	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703688:-	1	0.818699	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703689:-	1	0.818699	N	mature,MIMAT0003247
hsa-mir-584	hg38:chr5:149062372-149062395:-	1	0.818699	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062373-149062395:-	7	5.730894	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062395:-	25	20.467477	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062396:-	2	1.637398	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062375-149062395:-	1	0.818699	N	mature,MIMAT0003249
hsa-mir-585	hg38:chr5:169263650-169263671:-	1	0.818699	N	mature,MIMAT0026618
hsa-mir-589	hg38:chr7:5495834-5495858:-	1	0.818699	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495835-5495858:-	4	3.274796	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495836-5495856:-	1	0.818699	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495872-5495895:-	15	12.280486	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495873-5495895:-	5	4.093495	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495874-5495895:-	34	27.835769	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495875-5495895:-	3	2.456097	N	mature,MIMAT0004799
hsa-mir-590	hg38:chr7:74191213-74191235:+	5	4.093495	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191252-74191274:+	1	0.818699	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191273:+	2	1.637398	N	mature,MIMAT0004801
hsa-mir-598	hg38:chr8:11035220-11035243:-	2	1.637398	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035221-11035241:-	1	0.818699	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035221-11035243:-	7	5.730894	N	mature,MIMAT0003266
hsa-mir-605	hg38:chr10:51299587-51299609:+	1	0.818699	N	mature,MIMAT0003273
hsa-mir-605	hg38:chr10:51299588-51299610:+	2	1.637398	N	mature,MIMAT0003273
hsa-mir-614	hg38:chr12:12915843-12915873:+	1	0.818699	N	unannotated
hsa-mir-615	hg38:chr12:54033967-54033989:+	1	0.818699	N	mature,MIMAT0004804
hsa-mir-615	hg38:chr12:54034010-54034030:+	3	2.456097	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034010-54034031:+	3	2.456097	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034010-54034032:+	4	3.274796	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034011-54034031:+	1	0.818699	N	mature,MIMAT0003283
hsa-mir-615	hg38:chr12:54034011-54034032:+	1	0.818699	N	mature,MIMAT0003283
hsa-mir-616	hg38:chr12:57519183-57519206:-	1	0.818699	N	mature,MIMAT0004805
hsa-mir-616	hg38:chr12:57519220-57519242:-	1	0.818699	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519221-57519245:-	1	0.818699	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519222-57519245:-	3	2.456097	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519223-57519245:-	2	1.637398	N	mature,MIMAT0003284
hsa-mir-616	hg38:chr12:57519224-57519245:-	2	1.637398	N	mature,MIMAT0003284
hsa-mir-617	hg38:chr12:80832560-80832581:-	1	0.818699	N	unannotated
hsa-mir-618	hg38:chr12:80935796-80935819:-	5	4.093495	N	mature,MIMAT0003287
hsa-mir-618	hg38:chr12:80935797-80935819:-	1	0.818699	N	mature,MIMAT0003287
hsa-mir-624	hg38:chr14:31014707-31014728:-	1	0.818699	N	mature,MIMAT0003293
hsa-mir-625	hg38:chr14:65471116-65471137:+	1	0.818699	N	mature,MIMAT0003294
hsa-mir-625	hg38:chr14:65471116-65471138:+	2	1.637398	N	mature,MIMAT0003294
hsa-mir-625	hg38:chr14:65471152-65471173:+	1	0.818699	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471174:+	1	0.818699	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471152-65471175:+	2	1.637398	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471171:+	8	6.549593	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471172:+	7	5.730894	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471173:+	35	28.654468	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471174:+	95	77.776413	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471175:+	236	193.212985	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471153-65471176:+	28	22.923574	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471174:+	1	0.818699	N	mature,MIMAT0004808
hsa-mir-625	hg38:chr14:65471154-65471175:+	6	4.912195	N	mature,MIMAT0004808
hsa-mir-627	hg38:chr15:42199593-42199614:-	1	0.818699	N	mature,MIMAT0026623
hsa-mir-627	hg38:chr15:42199630-42199652:-	1	0.818699	N	mature,MIMAT0003296
hsa-mir-627	hg38:chr15:42199631-42199652:-	1	0.818699	N	mature,MIMAT0003296
hsa-mir-628	hg38:chr15:55372989-55373013:-	1	0.818699	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372990-55373013:-	1	0.818699	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373012:-	2	1.637398	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372991-55373013:-	12	9.824389	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372992-55373013:-	4	3.274796	N	mature,MIMAT0004809
hsa-mir-628	hg38:chr15:55372994-55373013:-	1	0.818699	N	mature,MIMAT0004809
hsa-mir-629	hg38:chr15:70079386-70079408:-	1	0.818699	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079387-70079409:-	4	3.274796	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079388-70079408:-	1	0.818699	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079388-70079409:-	10	8.186991	N	mature,MIMAT0003298
hsa-mir-629	hg38:chr15:70079420-70079444:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079421-70079444:-	9	7.368292	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079424-70079444:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079424-70079448:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079425-70079448:-	67	54.852839	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079426-70079447:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079426-70079448:-	285	233.329240	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079448:-	61	49.940644	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079427-70079449:-	3	2.456097	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079428-70079448:-	9	7.368292	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079429-70079448:-	3	2.456097	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079430-70079448:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-629	hg38:chr15:70079431-70079448:-	1	0.818699	N	mature,MIMAT0004810
hsa-mir-632	hg38:chr17:32350180-32350200:+	1	0.818699	N	mature,MIMAT0003302
hsa-mir-636	hg38:chr17:76736465-76736489:-	1	0.818699	N	mature,MIMAT0003306
hsa-mir-639	hg38:chr19:14529607-14529628:+	1	0.818699	N	mature,MIMAT0003309
hsa-mir-641	hg38:chr19:40282547-40282574:-	1	0.818699	N	unannotated
hsa-mir-642a	hg38:chr19:45674943-45674965:+	7	5.730894	N	mature,MIMAT0003312
hsa-mir-6499	hg38:chr5:151522087-151522110:-	1	0.818699	N	mature,MIMAT0025451
hsa-mir-6508	hg38:chr21:39447013-39447035:+	1	0.818699	N	mature,MIMAT0025472
hsa-mir-6508	hg38:chr21:39447046-39447067:+	1	0.818699	N	mature,MIMAT0025473
hsa-mir-651	hg38:chrX:8126980-8127002:+	7	5.730894	N	mature,MIMAT0003321
hsa-mir-6510	hg38:chr17:41517165-41517187:-	3	2.456097	N	mature,MIMAT0025477
hsa-mir-6510	hg38:chr17:41517166-41517187:-	6	4.912195	N	mature,MIMAT0025477
hsa-mir-6510	hg38:chr17:41517168-41517187:-	1	0.818699	N	mature,MIMAT0025477
hsa-mir-6511b-1	hg38:chr16:2106680-2106702:-	1	0.818699	N	mature,MIMAT0025848
hsa-mir-6511b-2	hg38:chr16:15134076-15134099:-	1	0.818699	N	mature,MIMAT0025848
hsa-mir-6516	hg38:chr17:77089469-77089492:+	2	1.637398	N	mature,MIMAT0030418
hsa-mir-652	hg38:chrX:110055387-110055410:+	1	0.818699	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055409:+	1	0.818699	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055410:+	13	10.643088	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055411:+	8	6.549593	N	mature,MIMAT0003322
hsa-mir-652	hg38:chrX:110055389-110055412:+	1	0.818699	N	mature,MIMAT0003322
hsa-mir-653	hg38:chr7:93482785-93482806:-	1	0.818699	N	mature,MIMAT0026625
hsa-mir-653	hg38:chr7:93482819-93482841:-	10	8.186991	N	mature,MIMAT0003328
hsa-mir-653	hg38:chr7:93482820-93482841:-	5	4.093495	N	mature,MIMAT0003328
hsa-mir-654	hg38:chr14:101040234-101040256:+	1	0.818699	N	mature,MIMAT0003330
hsa-mir-654	hg38:chr14:101040267-101040289:+	2	1.637398	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040267-101040290:+	1	0.818699	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040289:+	5	4.093495	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040290:+	6	4.912195	N	mature,MIMAT0004814
hsa-mir-654	hg38:chr14:101040269-101040292:+	2	1.637398	N	mature,MIMAT0004814
hsa-mir-655	hg38:chr14:101049610-101049632:+	3	2.456097	N	mature,MIMAT0003331
hsa-mir-655	hg38:chr14:101049612-101049632:+	1	0.818699	N	mature,MIMAT0003331
hsa-mir-658	hg38:chr22:37844297-37844315:-	1	0.818699	N	mature,MIMAT0003336
hsa-mir-659	hg38:chr22:37847732-37847754:-	1	0.818699	N	mature,MIMAT0022710
hsa-mir-659	hg38:chr22:37847733-37847754:-	1	0.818699	N	mature,MIMAT0022710
hsa-mir-660	hg38:chrX:50013256-50013278:+	10	8.186991	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013279:+	30	24.560973	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013280:+	2	1.637398	N	mature,MIMAT0003338
hsa-mir-660	hg38:chrX:50013256-50013281:+	1	0.818699	N	mature,MIMAT0003338
hsa-mir-664a	hg38:chr1:220200547-220200572:-	1	0.818699	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200548-220200572:-	3	2.456097	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200549-220200572:-	25	20.467477	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200550-220200572:-	11	9.005690	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200552-220200572:-	2	1.637398	N	mature,MIMAT0005949
hsa-mir-664a	hg38:chr1:220200582-220200609:-	1	0.818699	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200587-220200609:-	2	1.637398	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200587-220200610:-	1	0.818699	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200588-220200609:-	1	0.818699	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200588-220200610:-	2	1.637398	N	mature,MIMAT0005948
hsa-mir-664a	hg38:chr1:220200590-220200609:-	1	0.818699	N	mature,MIMAT0005948
hsa-mir-664b	hg38:chrX:154768632-154768657:+	1	0.818699	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768657:+	2	1.637398	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768635-154768658:+	1	0.818699	N	mature,MIMAT0022272
hsa-mir-664b	hg38:chrX:154768637-154768660:+	1	0.818699	N	mature,MIMAT0022272
hsa-mir-671	hg38:chr7:151238449-151238472:+	3	2.456097	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238449-151238473:+	1	0.818699	N	mature,MIMAT0003880
hsa-mir-671	hg38:chr7:151238488-151238509:+	6	4.912195	N	mature,MIMAT0004819
hsa-mir-671	hg38:chr7:151238509-151238532:+	2	1.637398	N	precursor
hsa-mir-671	hg38:chr7:151238509-151238533:+	1	0.818699	N	precursor
hsa-mir-6715a	hg38:chr10:112299660-112299680:+	1	0.818699	N	mature,MIMAT0025841
hsa-mir-6715a	hg38:chr10:112299660-112299682:+	1	0.818699	N	mature,MIMAT0025841
hsa-mir-6718	hg38:chr18:3885363-3885384:+	2	1.637398	N	mature,MIMAT0025849
hsa-mir-6720	hg38:chr6:1390324-1390346:-	1	0.818699	N	mature,MIMAT0025851
hsa-mir-6726	hg38:chr1:1296145-1296166:-	1	0.818699	N	mature,MIMAT0027353
hsa-mir-6733	hg38:chr1:43171651-43171672:-	1	0.818699	N	mature,MIMAT0027368
hsa-mir-6735	hg38:chr1:43448543-43448569:+	1	0.818699	N	mature,MIMAT0027371
hsa-mir-6739	hg38:chr1:201863427-201863449:+	1	0.818699	N	mature,MIMAT0027380
hsa-mir-675	hg38:chr11:1996766-1996787:-	1	0.818699	N	mature,MIMAT0006790
hsa-mir-675	hg38:chr11:1996766-1996788:-	15	12.280486	N	mature,MIMAT0006790
hsa-mir-675	hg38:chr11:1996767-1996788:-	4	3.274796	N	mature,MIMAT0006790
hsa-mir-6750	hg38:chr11:64898363-64898384:-	1	0.818699	N	mature,MIMAT0027401
hsa-mir-676	hg38:chrX:70022862-70022885:+	1	0.818699	N	mature,MIMAT0018203
hsa-mir-6761	hg38:chr12:111799839-111799860:+	1	0.818699	N	mature,MIMAT0027422
hsa-mir-6761	hg38:chr12:111799839-111799862:+	1	0.818699	N	mature,MIMAT0027422
hsa-mir-6761	hg38:chr12:111799840-111799860:+	5	4.093495	N	mature,MIMAT0027422
hsa-mir-6761	hg38:chr12:111799840-111799862:+	2	1.637398	N	mature,MIMAT0027422
hsa-mir-6777	hg38:chr17:17813517-17813541:-	1	0.818699	N	mature,MIMAT0027454
hsa-mir-6777	hg38:chr17:17813523-17813541:-	1	0.818699	N	mature,MIMAT0027454
hsa-mir-6798	hg38:chr19:49009952-49009973:+	1	0.818699	N	mature,MIMAT0027497
hsa-mir-6802	hg38:chr19:55239912-55239935:-	1	0.818699	N	mature,MIMAT0027505
hsa-mir-6802	hg38:chr19:55239953-55239972:-	1	0.818699	N	mature,MIMAT0027504
hsa-mir-6820	hg38:chr22:37967603-37967625:+	3	2.456097	N	mature,MIMAT0027541
hsa-mir-6834	hg38:chr6:33290305-33290326:+	1	0.818699	N	mature,MIMAT0027569
hsa-mir-6837	hg38:chr7:44051807-44051828:+	1	0.818699	N	mature,MIMAT0027577
hsa-mir-6837	hg38:chr7:44051807-44051830:+	1	0.818699	N	mature,MIMAT0027577
hsa-mir-6842	hg38:chr8:27433413-27433432:+	1	0.818699	N	mature,MIMAT0027587
hsa-mir-6844	hg38:chr8:124508515-124508536:-	1	0.818699	N	mature,MIMAT0027589
hsa-mir-6854	hg38:chr9:98229189-98229213:-	1	0.818699	N	mature,MIMAT0027608
hsa-mir-6854	hg38:chr9:98229190-98229213:-	1	0.818699	N	mature,MIMAT0027608
hsa-mir-6875	hg38:chr7:100868040-100868062:+	1	0.818699	N	mature,MIMAT0027650
hsa-mir-6894	hg38:chrX:53198918-53198942:-	1	0.818699	N	mature,MIMAT0027688
hsa-mir-7-1	hg38:chr9:83969770-83969793:-	2	1.637398	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969792:-	2	1.637398	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969771-83969793:-	42	34.385362	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969772-83969793:-	3	2.456097	N	mature,MIMAT0004553
hsa-mir-7-1	hg38:chr9:83969810-83969828:-	1	0.818699	N	mature,MIMAT0000252
hsa-mir-7-1	hg38:chr9:83969811-83969831:-	1	0.818699	N	mature,MIMAT0000252
hsa-mir-7-1	hg38:chr9:83969811-83969835:-	2	1.637398	N	mature,MIMAT0000252
hsa-mir-7-1	hg38:chr9:83969813-83969835:-	1	0.818699	N	mature,MIMAT0000252
hsa-mir-7-1	hg38:chr9:83969835-83969855:-	2	1.637398	N	precursor
hsa-mir-7-2	hg38:chr15:88611856-88611879:+	1	0.818699	N	mature,MIMAT0000252
hsa-mir-7-2	hg38:chr15:88611856-88611880:+	5	4.093495	N	mature,MIMAT0000252
hsa-mir-7-3	hg38:chr19:4770700-4770722:+	1	0.818699	N	mature,MIMAT0000252
hsa-mir-7-3	hg38:chr19:4770700-4770723:+	2	1.637398	N	mature,MIMAT0000252
hsa-mir-708	hg38:chr11:79402031-79402052:-	4	3.274796	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402053:-	18	14.736584	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402031-79402054:-	16	13.099185	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402053:-	1	0.818699	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402032-79402054:-	1	0.818699	N	mature,MIMAT0004927
hsa-mir-708	hg38:chr11:79402077-79402100:-	3	2.456097	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402078-79402100:-	5	4.093495	N	mature,MIMAT0004926
hsa-mir-708	hg38:chr11:79402079-79402100:-	1	0.818699	N	mature,MIMAT0004926
hsa-mir-7113	hg38:chr11:68032857-68032880:+	1	0.818699	N	mature,MIMAT0028123
hsa-mir-7152	hg38:chr10:71790746-71790767:+	1	0.818699	N	mature,MIMAT0028214
hsa-mir-7156	hg38:chr1:77060143-77060166:+	1	0.818699	N	mature,MIMAT0028222
hsa-mir-744	hg38:chr17:12081909-12081927:+	1	0.818699	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081929:+	7	5.730894	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081930:+	14	11.461787	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081909-12081931:+	19	15.555283	N	mature,MIMAT0004945
hsa-mir-744	hg38:chr17:12081960-12081982:+	1	0.818699	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081983:+	1	0.818699	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081984:+	3	2.456097	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081986:+	1	0.818699	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081960-12081987:+	2	1.637398	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081984:+	2	1.637398	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081986:+	2	1.637398	N	mature,MIMAT0004946
hsa-mir-744	hg38:chr17:12081966-12081987:+	32	26.198371	N	mature,MIMAT0004946
hsa-mir-758	hg38:chr14:101026035-101026054:+	1	0.818699	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026035-101026055:+	1	0.818699	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026035-101026056:+	1	0.818699	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026035-101026057:+	11	9.005690	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026036-101026056:+	1	0.818699	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026036-101026057:+	3	2.456097	N	mature,MIMAT0022929
hsa-mir-758	hg38:chr14:101026071-101026091:+	1	0.818699	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026092:+	9	7.368292	N	mature,MIMAT0003879
hsa-mir-758	hg38:chr14:101026071-101026093:+	6	4.912195	N	mature,MIMAT0003879
hsa-mir-760	hg38:chr1:93846843-93846866:+	3	2.456097	N	unannotated
hsa-mir-766	hg38:chrX:119646763-119646784:-	1	0.818699	N	mature,MIMAT0003888
hsa-mir-766	hg38:chrX:119646763-119646785:-	3	2.456097	N	mature,MIMAT0003888
hsa-mir-766	hg38:chrX:119646764-119646785:-	1	0.818699	N	mature,MIMAT0003888
hsa-mir-769	hg38:chr19:46018939-46018961:+	5	4.093495	N	precursor
hsa-mir-769	hg38:chr19:46018945-46018965:+	1	0.818699	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018960-46018981:+	1	0.818699	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018960-46018982:+	11	9.005690	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018960-46018983:+	3	2.456097	N	mature,MIMAT0003886
hsa-mir-769	hg38:chr19:46018961-46018982:+	4	3.274796	N	mature,MIMAT0003886
